module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
PYCM121,Care Planning in Partnership,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM122,Low Intensity Psychological Interventions for Severe Mental Health Problems,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM123,Supervising Evidence-Based Psychological Interventions in Child and Adolescent Mental Health or Education Settings,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM124,Enhanced Practice in Early Intervention,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM125,Adapting Low Intensity Practice with Children and Young People (and Families) with Neurodiversity,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM130,Mental Health Law: Underpinning Knowledge and Context,30,1 and 2,Masters Modules,psychology,2022/3,Psychology
PYCM131,Trainee Approved Clinician Practice,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM132,Supervising Evidence-Based Psychological Therapies (Low Intensity Cognitive Behavioural Therapy),20,1,Masters Modules,psychology,2022/3,Psychology
PYCM133,Evidence-Based Practice,20,1 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM134,Enhanced Practice,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM135,Introduction to Leadership,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM136,"Working, Assessing and Engaging in Community Based and Primary Care Settings",20,1 and 2,Masters Modules,psychology,2022/3,Psychology
PYCM137,Mental Health Prevention in Community and Primary Care Settings,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM138,Interventions for Emerging Mental Health Difficulties in Community and Primary Care Settings,20,2,Masters Modules,psychology,2022/3,Psychology
PYCMXXX,Supervising Evidence-Based Psychological Therapies/Interventions in Child and Adolescent Mental Health or Education Settings,30,,Masters Modules,psychology,2022/3,Psychology
CLA1002,Roman History: Problems and Sources,30,1 and 2,Stage One Modules,classics,2022/3,Classics
CLA1005,Greek and Roman Narrative,30,1 and 2,Stage One Modules,classics,2022/3,Classics
CLA1202,Classical Language and Texts: Greek II,30,1 and 2,Stage One Modules,classics,2022/3,Classics
CLA1204,Classical Language and Texts: Greek III,30,1 and 2,Stage One Modules,classics,2022/3,Classics
CLA1252,Classical Language and Texts: Latin II,30,1 and 2,Stage One Modules,classics,2022/3,Classics
CLA1254,Classical Language and Texts: Latin III,30,1 and 2,Stage One Modules,classics,2022/3,Classics
CLA1301,Ancient Sources (Written Evidence) - Tyranny,15,2,Stage One Modules,classics,2022/3,Classics
CLA1354,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15,1,Stage One Modules,classics,2022/3,Classics
CLA1358,Ancient Sources Material Evidence: Building Communities in Archaic Greece,15,2,Stage One Modules,classics,2022/3,Classics
CLA1401,Text and Context: Early Greek Poetry,15,1,Stage One Modules,classics,2022/3,Classics
CLA1405,Text and Context: Roman Laughter,15,2,Stage One Modules,classics,2022/3,Classics
CLA1508,Ancient World: Roman Philosophy,15,1,Stage One Modules,classics,2022/3,Classics
CLA1516,Ancient World (Written Evidence): Persuasion in Ancient Greece,15,1,Stage One Modules,classics,2022/3,Classics
THE1008,Big Questions in Science and Religion,15,2,Stage One Modules,classics,2022/3,Classics
THE1072,Introducing Biblical Hebrew,15,1,Stage One Modules,classics,2022/3,Classics
THE1076,Religion in the Modern World,15,1,Stage One Modules,classics,2022/3,Classics
THE1101,The Bible: Past and Present,15,1,Stage One Modules,classics,2022/3,Classics
THE1103,Introducing Christian Theologies,15,2,Stage One Modules,classics,2022/3,Classics
THE1106,Philosophy of Religion and Christian Ethics,15,2,Stage One Modules,classics,2022/3,Classics
THE1109,Introduction to the History and Literatures of the Bible,15,1,Stage One Modules,classics,2022/3,Classics
THE1110,The History of Early Christianities,15,2,Stage One Modules,classics,2022/3,Classics
CLA2002,Roman History: Problems and Sources,30,1 and 2,Stage Two Modules,classics,2022/3,Classics
CLA2005,Greek and Roman Narrative,30,1 and 2,Stage Two Modules,classics,2022/3,Classics
CLA2202,Classical Language and Texts: Greek II,30,1 and 2,Stage Two Modules,classics,2022/3,Classics
CLA2205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Two Modules,classics,2022/3,Classics
CLA2252,Classical Language and Texts: Latin II,30,1 and 2,Stage Two Modules,classics,2022/3,Classics
CLA2254,Classical Language and Texts: Latin IV,30,1 and 2,Stage Two Modules,classics,2022/3,Classics
CLA2301,Ancient Sources (Written Evidence): Tyranny,15,2,Stage Two Modules,classics,2022/3,Classics
CLA2354,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15,1,Stage Two Modules,classics,2022/3,Classics
CLA2358,Ancient Sources Material Evidence: Building Communities in Archaic Greece,15,2,Stage Two Modules,classics,2022/3,Classics
CLA2401,Text and Context: Early Greek Poetry,15,1,Stage Two Modules,classics,2022/3,Classics
CLA2405,Text and Context: Roman Laughter,15,2,Stage Two Modules,classics,2022/3,Classics
CLA2508,Ancient World: Roman Philosophy,15,1,Stage Two Modules,classics,2022/3,Classics
CLA2516,Ancient World (Written Evidence): Persuasion in Ancient Greece,15,1,Stage Two Modules,classics,2022/3,Classics
THE2024,"Spirituality - Prayer, Meditation and Worship",30,2,Stage Two Modules,classics,2022/3,Classics
THE2026,Postcolonial Theology,30,1,Stage Two Modules,classics,2022/3,Classics
THE2028,Queer Theologies and Theories,30,1,Stage Two Modules,classics,2022/3,Classics
THE2035,Intermediate Biblical Hebrew,15,2,Stage Two Modules,classics,2022/3,Classics
THE2043,"Religious Literacy, Communication and Media",30,1,Stage Two Modules,classics,2022/3,Classics
THE2044,Reading New Testament Letters,30,1,Stage Two Modules,classics,2022/3,Classics
THE2142,Heaven and Hell throughout the Ages,30,1,Stage Two Modules,classics,2022/3,Classics
THE2147,"Early Christian Women: Eve, Mary, Thecla",30,1,Stage Two Modules,classics,2022/3,Classics
THE2148,Living with Robots: New Technologies and Ethics in Christian Perspective,30,2,Stage Two Modules,classics,2022/3,Classics
THE2152,"Evolution, God and Gaia",30,2,Stage Two Modules,classics,2022/3,Classics
THE2173,Life and Death in Israel and Judah,30,2,Stage Two Modules,classics,2022/3,Classics
THE2185,Incarnation: Topics in Philosophical Theology,30,1,Stage Two Modules,classics,2022/3,Classics
THE2195,Blasphemy and the Abrahamic Faiths,30,1,Stage Two Modules,classics,2022/3,Classics
THE2199,Theology and Criminal Justice,30,1,Stage Two Modules,classics,2022/3,Classics
THE2214,Building God's House: The Origins of Church Architecture,30,2,Stage Two Modules,classics,2022/3,Classics
THE2218,The Invention of God,30,1,Stage Two Modules,classics,2022/3,Classics
THE2219,Religion and Holocaust Memory in Public Life,30,2,Stage Two Modules,classics,2022/3,Classics
THE2221,"God, Food and Alcohol in Israelite Cultures",30,2,Stage Two Modules,classics,2022/3,Classics
CLA3007,The Crisis of the Athenian Polis,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3009,Dissertation,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3042,Ancient Literary Criticism,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3056,Ovid and the Erotic Passions,15,1,Stage Three Modules,classics,2022/3,Classics
CLA3108,The World of Late Antiquity,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3118,The World(s) of Didactic Poetry,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3123,Applied Classics,15,1,Stage Three Modules,classics,2022/3,Classics
CLA3124,Receptions of the Classical Body,30,2,Stage Three Modules,classics,2022/3,Classics
CLA3202,Classical Language and Texts: Greek II,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3204,Classical Language and Texts: Greek III,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3206,Classical Language and Texts: Latin IV,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3252,Classical Language and Texts: Latin II,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3254,Classical Language and Texts: Latin III,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3255,Greek Political Thought,15,1,Stage Three Modules,classics,2022/3,Classics
CLA3263,Being and Not-Being in Greek Philosophy: from Parmenides to Aristotle,15,2,Stage Three Modules,classics,2022/3,Classics
CLA3264,Ancient Science and Society,15,1,Stage Three Modules,classics,2022/3,Classics
CLA3267,Dialogues with the Past: Creative Interpretative Project,15,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3274,The Persians in a Near Eastern Context,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
CLA3276,Courage in the Ancient World,15,1,Stage Three Modules,classics,2022/3,Classics
CLA3277,Lost Works and Fragments,15,2,Stage Three Modules,classics,2022/3,Classics
CLA3278,Roman Political Thought,15,2,Stage Three Modules,classics,2022/3,Classics
CLA3279,"Knowledge, Wealth and Power in the Ancient World",30,1 and 2,Stage Three Modules,classics,2022/3,Classics
THE3024,"Spirituality - Prayer, Meditation and Worship",30,2,Stage Three Modules,classics,2022/3,Classics
THE3026,Postcolonial Theology,30,1,Stage Three Modules,classics,2022/3,Classics
THE3028,Queer Theologies and Theories,30,1,Stage Three Modules,classics,2022/3,Classics
THE3043,"Religious Literacy, Communication and Media",30,1,Stage Three Modules,classics,2022/3,Classics
THE3044,Reading New Testament Letters,30,1,Stage Three Modules,classics,2022/3,Classics
THE3082,Theology Dissertation,30,1 and 2,Stage Three Modules,classics,2022/3,Classics
THE3142,Heaven and Hell throughout the Ages,30,1,Stage Three Modules,classics,2022/3,Classics
THE3147,"Early Christian women: Eve, Mary, Thecla",30,1,Stage Three Modules,classics,2022/3,Classics
THE3148,Living with Robots: New Technologies and Ethics in Christian Perspective,30,2,Stage Three Modules,classics,2022/3,Classics
THE3195,Blasphemy and the Abrahamic Faiths,30,1,Stage Three Modules,classics,2022/3,Classics
THE3199,Theology and Criminal Justice,30,1,Stage Three Modules,classics,2022/3,Classics
THE3214,Building God's House: The Origins of Church Architecture,30,2,Stage Three Modules,classics,2022/3,Classics
THE3218,The Invention of God,30,1,Stage Three Modules,classics,2022/3,Classics
THE3219,Religion and Holocaust Memory in Public Life,30,2,Stage Three Modules,classics,2022/3,Classics
THE3221,"God, Food and Alcohol in Israelite Cultures",30,2,Stage Three Modules,classics,2022/3,Classics
CLAM043,Dissertation in Classics and Ancient History,60,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM046,The City of Rome,30,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM077,Ancient Texts and their Interpretation,15,2,Masters Modules,classics,2022/3,Classics
CLAM078,Classical Reception: An Introduction,15,1,Masters Modules,classics,2022/3,Classics
CLAM079,Cultures of the Body in the Roman Empire,15,1,Masters Modules,classics,2022/3,Classics
CLAM081,Galen and Galenism,15,2,Masters Modules,classics,2022/3,Classics
CLAM101,"The Western Dragon in Lore, Literature and Art",15,1,Masters Modules,classics,2022/3,Classics
CLAM105,Migration and the Migrant through Ancient and Modern Eyes,15,1,Masters Modules,classics,2022/3,Classics
CLAM106,Ancient Philosophy,15,1,Masters Modules,classics,2022/3,Classics
CLAM108,"Rome: Globalisation, Materiality",15,1,Masters Modules,classics,2022/3,Classics
CLAM111,Ancient Drama in its Social and Cultural Context,15,2,Masters Modules,classics,2022/3,Classics
CLAM204,Greek III,30,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM205,Greek IV,30,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM252,Classical Language and Texts: Latin II,30,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM254,Latin III,30,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM255,Latin IV,30,1 and 2,Masters Modules,classics,2022/3,Classics
CLAM260,Greek Papyrology: An Introduction,15,1,Masters Modules,classics,2022/3,Classics
CLAM261,Homers Odyssey and the Caribbean,15,2,Masters Modules,classics,2022/3,Classics
THEM020,Dissertation,60,"1, 2 and 3",Masters Modules,classics,2022/3,Classics
THEM122,Approaches to Biblical Studies,30,1,Masters Modules,classics,2022/3,Classics
THEM123,Reception of Christian and Jewish Traditions,30,1,Masters Modules,classics,2022/3,Classics
THEM125,Intermediate Biblical Hebrew,15,2,Masters Modules,classics,2022/3,Classics
THEM127,Introducing Biblical Hebrew,15,1,Masters Modules,classics,2022/3,Classics
THEM128,"Theology, Ethics and Public Issues",30,2,Masters Modules,classics,2022/3,Classics
THEM302,Adventures in Ecotheology,15,1,Masters Modules,classics,2022/3,Classics
THEM303,Cultures of Age and Aging in the Bible and Beyond,15,1,Masters Modules,classics,2022/3,Classics
THEM305,Ecological Interpretation of the Bible,15,2,Masters Modules,classics,2022/3,Classics
THEM306,Heaven and Philosophy,15,1,Masters Modules,classics,2022/3,Classics
THEM308,"Religion, Mass Atrocity and Memory",15,2,Masters Modules,classics,2022/3,Classics
THEM309,Socialising (with) the Dead,15,2,Masters Modules,classics,2022/3,Classics
THEM310,"The First Tourists? Helena, Egeria and the Rise of Christian Pilgrimage",15,2,Masters Modules,classics,2022/3,Classics
THEM311,Theology and Trauma,15,1,Masters Modules,classics,2022/3,Classics
BIO1331,Animals,15,1,Stage One Modules,biosciences,2022/3,Biosciences
BIO1332,Biochemistry,15,1,Stage One Modules,biosciences,2022/3,Biosciences
BIO1333,Fundamental Principles for Bioscientists,15,1,Stage One Modules,biosciences,2022/3,Biosciences
BIO1334,Genetics,15,1,Stage One Modules,biosciences,2022/3,Biosciences
BIO1336,Ecology,15,2,Stage One Modules,biosciences,2022/3,Biosciences
BIO1337,Microbiology,15,2,Stage One Modules,biosciences,2022/3,Biosciences
BIO1338,Plants,15,2,Stage One Modules,biosciences,2022/3,Biosciences
BIO1339,Cells,15,2,Stage One Modules,biosciences,2022/3,Biosciences
BIO1345,Structure and Reactivity of Organic Compounds I,15,2,Stage One Modules,biosciences,2022/3,Biosciences
BIO1347,General Chemistry,30,1 and 2,Stage One Modules,biosciences,2022/3,Biosciences
BIO2001,Preparing for Professional Placements,,1 and 2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2066,Forensic Science,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2068,Forensic Science,30,1 and 2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2071,Research Skills and Bioethics,15,1 and 2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2074,Marine Biology,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2076,Ecology and Environment,15,1,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2081,Coral Reef Field Course,15,"1, 2 and 3",Stage Two Modules,biosciences,2022/3,Biosciences
BIO2082,Animal Ecophysiology,15,1,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2085,Structure and Reactivity of Organic Compounds II,15,1,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2086,Metabolism,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2088,Advanced Cell Biology,15,1,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2089,Molecular Biology of the Gene,15,1,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2090,Analytical Techniques in Biochemistry,15,1,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2091,Bioinorganic Chemistry,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2092,Genomics and Introductory Bioinformatics,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2093,Modern Theories of Evolution,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2096,Practical Skills in Field Ecology,15,3,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2099,Molecular Plant Science,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2101,Advanced Microbiology,15,2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO2106,Employability and Workplace Learning,15,1 and 2,Stage Two Modules,biosciences,2022/3,Biosciences
BIO3037,Ecology of Environmental Change,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3041,Pharmacology and Medicinal Chemistry,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3046,Frontiers in Plant Biology,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3047,Advanced Applications of Physiology,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3048,Learning from Professional Placement Experience,30,"1, 2 and 3",Stage Three Modules,biosciences,2022/3,Biosciences
BIO3049,Professional Placement and Report,90,"1, 2 and 3",Stage Three Modules,biosciences,2022/3,Biosciences
BIO3062,One Year Study Abroad,120,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3067,Ecotoxicology,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3073,Specialist Topics in Chemical Sciences,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3077,Frontiers in Molecular Cell Biology,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3078,Cellular Basis of Immunity,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3082,Science Communication,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3083,Current Issues in Marine Biology,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3085,Horizons of Biochemical Research,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3086,Cell Biology of Disease,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3089,Organic Synthesis and Drug Design,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3090,Secondary Metabolites,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3091,Animal Developmental Biology,15,1,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3092,Bioinformatics,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3093,Energy Metabolism,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3096,Biosciences Research Project,45,"1, 2 and 3",Stage Three Modules,biosciences,2022/3,Biosciences
BIO3097,Living in a Microbial World,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3131,Trends in Ecology and Evolution,15,2,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3910,Professional Development Experience,5,3,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3911,Professional Development Experience,10,3,Stage Three Modules,biosciences,2022/3,Biosciences
BIO3912,Professional Development Experience,15,3,Stage Three Modules,biosciences,2022/3,Biosciences
BIOM052,Academic Research Project,60,"1, 2 and 3",Masters Modules,biosciences,2022/3,Biosciences
BIOM509,Professional Skills,15,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM514,Secondary Metabolites,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM515,Cellular Basis of Immunity,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM516,Bioinformatics,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM517,Energy Metabolism,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM518,Research Project,75,"1, 2 and 3",Masters Modules,biosciences,2022/3,Biosciences
BIOM527,Research Grant Proposal,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM534,Medical Mycology,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM536,Project 1 - Medical Mycology,60,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM537,Project 2 - Fungal Immunology,60,3,Masters Modules,biosciences,2022/3,Biosciences
BIOM538,Extended Medical Mycology Project,120,"1, 2 and 3",Masters Modules,biosciences,2022/3,Biosciences
BIOM543,Ecology of Environmental Change,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM544,Ecotoxicology,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM545,Frontiers in Plant Biology,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM546,Living in a Microbial World,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM547,Frontiers in Molecular Cell Biology,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM548,Cell Biology of Disease,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM549,Advanced Laboratory Skills,15,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM550,Research Project 1,45,"1, 2 and 3",Masters Modules,biosciences,2022/3,Biosciences
BIOM553,Current Issues in Marine Biology,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM554,Advanced Applications of Physiology,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM560,Research Project,90,2 and 3,Masters Modules,biosciences,2022/3,Biosciences
BIOM567,Application of Genomics in Infectious Disease,15,3,Masters Modules,biosciences,2022/3,Biosciences
BIOM568,Blue Planet,15,2,Masters Modules,biosciences,2022/3,Biosciences
BIOM700Z,The Principles of Medical Mycology,15,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM701Z,Medically Important Fungi,15,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM702Z,Fungal Diseases,15,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM703Z,Diagnosis and Antifungal Therapy,15,1 and 2,Masters Modules,biosciences,2022/3,Biosciences
BIOM704Z,Molecular Mycology,15,,Masters Modules,biosciences,2022/3,Biosciences
BIOM705Z,Immunology of Fungal Diseases,15,,Masters Modules,biosciences,2022/3,Biosciences
BIOM706Z,Fungal Diseases in Specific Patient Populations,15,,Masters Modules,biosciences,2022/3,Biosciences
BIOM707Z,Microscopy and Histology,15,,Masters Modules,biosciences,2022/3,Biosciences
BIOM708Z,Medical Mycology Diagnostic Aspects,15,,Masters Modules,biosciences,2022/3,Biosciences
BIOM709Z,Communicating Science,15,,Masters Modules,biosciences,2022/3,Biosciences
BIOM710Z,Research Methodology and Grant Proposal,15,1,Masters Modules,biosciences,2022/3,Biosciences
BIOM711Z,Research Project,45,"1, 2 and 3",Masters Modules,biosciences,2022/3,Biosciences
JBIM001,Dissertation/Research Project,60,3,Masters Modules,biosciences,2022/3,Biosciences
JBIM002,Fieldwork Statistics and Experimental Design,15,1,Masters Modules,biosciences,2022/3,Biosciences
JBIM003,Island Biogeography,15,1,Masters Modules,biosciences,2022/3,Biosciences
JBIM004,Island Ecology,15,1,Masters Modules,biosciences,2022/3,Biosciences
JBIM005,Biodiversity and Evolution on Islands,15,1,Masters Modules,biosciences,2022/3,Biosciences
JBIM006,Invasion and Extinction on Islands,15,2,Masters Modules,biosciences,2022/3,Biosciences
JBIM007,Global Conservation Strategies and Legislation,15,2,Masters Modules,biosciences,2022/3,Biosciences
JBIM008,Islands and Climate Change,15,2,Masters Modules,biosciences,2022/3,Biosciences
JBIM009,Island Conservation in Action,15,2,Masters Modules,biosciences,2022/3,Biosciences
MTH0001,Principles of Pure Mathematics,30,1 and 2,,mathematics,2022/3,Mathematics
MTH0002,Applied Mathematics,30,1 and 2,,mathematics,2022/3,Mathematics
MTH0003,Exploring Mathematics,15,2,,mathematics,2022/3,Mathematics
MTH0004,Foundation Statistics,15,1,,mathematics,2022/3,Mathematics
MTH0005,Science: Skills and Culture,30,1 and 2,,mathematics,2022/3,Mathematics
MTH1000,Foundations,0,1 and 2,,mathematics,2022/3,Mathematics
MTH1001,Mathematical Structures,30,1 and 2,,mathematics,2022/3,Mathematics
MTH1002,Mathematical Methods,30,1 and 2,,mathematics,2022/3,Mathematics
MTH1003,Mathematical Modelling,30,1 and 2,,mathematics,2022/3,Mathematics
MTH1004,"Probability, Statistics and Data",30,1 and 2,,mathematics,2022/3,Mathematics
MTH1100,Employability and Preparation for Placement or Internship,0,1 and 2,,mathematics,2022/3,Mathematics
MTH2003,Differential Equations,15,1,,mathematics,2022/3,Mathematics
MTH2004,Vector Calculus and Applications,15,2,,mathematics,2022/3,Mathematics
MTH2005,Modelling: Theory and Practice,30,1 and 2,,mathematics,2022/3,Mathematics
MTH2006,Statistical Modelling and Inference,30,1 and 2,,mathematics,2022/3,Mathematics
MTH2008,Real Analysis,15,1,,mathematics,2022/3,Mathematics
MTH2009,Complex Analysis,15,2,,mathematics,2022/3,Mathematics
MTH2010,"Groups, Rings and Fields",15,1,,mathematics,2022/3,Mathematics
MTH2011,Linear Algebra,15,2,,mathematics,2022/3,Mathematics
MTH2100,Employability and Career Resources,0,1 and 2,,mathematics,2022/3,Mathematics
MTH3001,Theory of Weather and Climate,15,2,,mathematics,2022/3,Mathematics
MTH3004,Number Theory,15,1,,mathematics,2022/3,Mathematics
MTH3006,Mathematical Biology and Ecology,15,1,,mathematics,2022/3,Mathematics
MTH3007,Fluid Dynamics,15,1,,mathematics,2022/3,Mathematics
MTH3008,Partial Differential Equations,15,2,,mathematics,2022/3,Mathematics
MTH3011,Nonlinear Systems and Control,15,2,,mathematics,2022/3,Mathematics
MTH3012,Advanced Statistical Modelling,15,2,,mathematics,2022/3,Mathematics
MTH3019,Mathematics: History and Culture,15,1,,mathematics,2022/3,Mathematics
MTH3022,"Graphs, Networks and Algorithms",15,2,,mathematics,2022/3,Mathematics
MTH3024,Stochastic Processes,15,2,,mathematics,2022/3,Mathematics
MTH3025,Semester of Mathematical Studies Abroad,60,1,,mathematics,2022/3,Mathematics
MTH3026,Cryptography,15,2,,mathematics,2022/3,Mathematics
MTH3028,Statistical Inference: Theory and Practice,15,1,,mathematics,2022/3,Mathematics
MTH3030,Mathematics of Climate Change,15,1,,mathematics,2022/3,Mathematics
MTH3032,Applications of Geometry and Topology,15,2,,mathematics,2022/3,Mathematics
MTH3035,Mathematics Group Project,15,1,,mathematics,2022/3,Mathematics
MTH3038,Galois Theory,15,1,,mathematics,2022/3,Mathematics
MTH3039,Computational Nonlinear Dynamics,15,1,,mathematics,2022/3,Mathematics
MTH3040,Topology and Metric Spaces,15,2,,mathematics,2022/3,Mathematics
MTH3041,"Bayesian statistics, Philosophy and Practice",15,1,,mathematics,2022/3,Mathematics
MTH3042,Integral Equations,15,2,,mathematics,2022/3,Mathematics
MTH3044,Bayesian Data Modelling,15,2,,mathematics,2022/3,Mathematics
MTH3045,Statistical Computing,15,2,,mathematics,2022/3,Mathematics
MTH3047,Mathematics for Environment and Sustainability,15,2,,mathematics,2022/3,Mathematics
MTH3100,Industrial Placement,120,"1, 2 and 3",,mathematics,2022/3,Mathematics
MTHM001,Functional Analysis,15,1,,mathematics,2022/3,Mathematics
MTHM002,Methods for Stochastics and Finance,15,1,,mathematics,2022/3,Mathematics
MTHM003,Analysis and Computation for Finance,15,1,,mathematics,2022/3,Mathematics
MTHM004,Fractal Geometry,15,2,,mathematics,2022/3,Mathematics
MTHM005,Mathematical Sciences Project,30,1 and 2,,mathematics,2022/3,Mathematics
MTHM006,Mathematical Theory of Option Pricing,15,2,,mathematics,2022/3,Mathematics
MTHM007,Engaging with Research,15,1 and 2,,mathematics,2022/3,Mathematics
MTHM008,Computational Modelling,15,1,,mathematics,2022/3,Mathematics
MTHM009,Advanced Topics in Mathematical & Computational Biology,15,2,,mathematics,2022/3,Mathematics
MTHM017,Advanced Topics in Statistics,15,"1, 2 and 3",,mathematics,2022/3,Mathematics
MTHM018,Dynamical Systems and Chaos,15,1,,mathematics,2022/3,Mathematics
MTHM019,Fluid Dynamics of Atmospheres and Oceans,15,1,,mathematics,2022/3,Mathematics
MTHM021,Advanced Mathematics Project,60,2 and 3,,mathematics,2022/3,Mathematics
MTHM023,Modelling the Weather and Climate,15,2,,mathematics,2022/3,Mathematics
MTHM028,Algebraic Number Theory,15,2,,mathematics,2022/3,Mathematics
MTHM029,Algebraic Curves,15,1,,mathematics,2022/3,Mathematics
MTHM030,"Waves, Instabilities and Turbulence",15,2,,mathematics,2022/3,Mathematics
MTHM031,Magnetic Fields and Fluid Flows,15,1,,mathematics,2022/3,Mathematics
MTHM032,"Mathematics, Business and Finance Project",30,1 and 2,,mathematics,2022/3,Mathematics
MTHM033,Statistical Modelling in Space and Time,15,2,,mathematics,2022/3,Mathematics
MTHM036,Research in Mathematical Sciences,15,1,,mathematics,2022/3,Mathematics
