module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
PYC3030,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2 and 3,Stage Three Modules,psychology,2020/1,Psychology
PSYM201,Advanced Statistics,30,1 and 2,Masters Modules,psychology,2020/1,Psychology
PSYM202,Behavioural Science Research Skills,15,1 and 2,Masters Modules,psychology,2020/1,Psychology
PSYM204,Advances and Methods in Social and Organisational Psychology,30,1 and 2,Masters Modules,psychology,2020/1,Psychology
PSYM205,Advances and Methods in Animal Behaviour,30,1 and 2,Masters Modules,psychology,2020/1,Psychology
PSYM208,Animal Behaviour Research Skills,15,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PSYM210,Research Apprenticeship,90,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PSYM211,Current Research Issues in Social and Organisational Psychology,15,2,Masters Modules,psychology,2020/1,Psychology
PSYM212,Current Research Issues in Psychological Research Methods,15,1 and 2,Masters Modules,psychology,2020/1,Psychology
PSYM213,Current Research Issues in Animal Behaviour,15,1 and 2,Masters Modules,psychology,2020/1,Psychology
PSYM220,Research Project,60,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PSYM221,Introduction to Statistics,15,1,Masters Modules,psychology,2020/1,Psychology
PSYM222,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2020/1,Psychology
PSYM223,Social Psychology,15,2,Masters Modules,psychology,2020/1,Psychology
PSYM225,Biological Psychology,15,1,Masters Modules,psychology,2020/1,Psychology
PSYM227,Clinical Psychology,15,1,Masters Modules,psychology,2020/1,Psychology
PYCM001,Psychological Therapies Research Project,60,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM002,Methodological Approaches in Psychological Therapies Research,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM014,Assessed Teaching Practice,15,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM015,Family Therapy and the Family of Therapies,15,1,Masters Modules,psychology,2020/1,Psychology
PYCM026,Health Care Service Transformation Project,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM027,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM028,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM029,Evidence-based Parenting Interventions,60,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM030,Systemic Family Practice in CAMHS,30,1,Masters Modules,psychology,2020/1,Psychology
PYCM031,Systemic Family Practice for Adolescent Eating Disorders,30,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM032,Systemic Family Practice for Adolescent Conduct Disorders,15,2,Masters Modules,psychology,2020/1,Psychology
PYCM033,Systemic Family Practice for Adolescent Self-harm/Depression,15,3,Masters Modules,psychology,2020/1,Psychology
PYCM034,Fundamental Principles 0-5s,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM035,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM036,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM037,The Fundamentals of Cognitive Behavioural Therapy,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM038,Cognitive Behavioural Therapy (CBT) for Depression,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM039,Cognitive Behavioural Therapy (CBT) for Anxiety Disorder,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM040,Cognitive Behavioural Therapy (CBT) - Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM042,Clinical Supervision Practice Placement,30,2,Masters Modules,psychology,2020/1,Psychology
PYCM051,Psychological Therapies Research Methods,15,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM052,Evidenced-Based Practice and Practice-Based Evidence in Family Therapy,15,1 and 2,Masters Modules,psychology,2020/1,Psychology
PYCM053,Key Concepts and Skills in Systemic/Family Therapy Practice,15,1 and 2,Masters Modules,psychology,2020/1,Psychology
PYCM054,Systemic Clinical Practice: Part 1,15,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM057,Couple Therapy,15,3,Masters Modules,psychology,2020/1,Psychology
PYCM061,Psychodynamic Clinical Practice II,15,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM067,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Masters Modules,psychology,2020/1,Psychology
PYCM068,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Masters Modules,psychology,2020/1,Psychology
PYCM069,"Values, Diversity and Context",20,2,Masters Modules,psychology,2020/1,Psychology
PYCM070,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM070DA,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM077,Essential Competencies for Working with People with Psychosis and Bipolar Diagnoses,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM078,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM079,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM080,Fundamental Skills: Assessment and Engagement,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM081,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM082,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Masters Modules,psychology,2020/1,Psychology
PYCM083,Common Problems and Processes in Education Settings,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM084,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Masters Modules,psychology,2020/1,Psychology
PYCM086,Autism-Learning Disability Core Knowledge and Skills,20,1 and 2,Masters Modules,psychology,2020/1,Psychology
PYCM087,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM088,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2,Masters Modules,psychology,2020/1,Psychology
PYCM089,Supervising Evidence-Based Psychological Therapies/Interventions in Child and Adolescent Mental Health,30,1,Masters Modules,psychology,2020/1,Psychology
PYCM090,Clinical Supervision Practice Placement (Wellbeing Practitioner for Children and Young People),30,2,Masters Modules,psychology,2020/1,Psychology
PYCM091,Clinical Supervision Practice Placement (Education Mental Health Practitioner),30,2,Masters Modules,psychology,2020/1,Psychology
PYCM096,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Masters Modules,psychology,2020/1,Psychology
PYCM097DA,Evidence-Based Psychological Interventions in Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM098DA,Clinical Research and Evidence-Based Practice,40,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM099,"Clinical Practice with Children, Young People and Families",70,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM100DA,"Assessment, Diagnosis and Formulation in Clinical Practice",20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM101,Psychological Therapies Research and Evaluation,60,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM101DA,Clinical Practice,50,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM102DA,Degree Apprenticeship End Point Assessment,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM103,"Values, Diversity and Context",20,2,Masters Modules,psychology,2020/1,Psychology
PYCM104,The Fundamentals of Cognitive Behavioural Therapy,20,2,Masters Modules,psychology,2020/1,Psychology
PYCM105,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Theory,20,3,Masters Modules,psychology,2020/1,Psychology
PYCM106,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Clinical Practice,20,3,Masters Modules,psychology,2020/1,Psychology
PYCM107,Working with Complexity: Essential Competencies for Working with People with Psychosis and Bipolar Disorder,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM108,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Theory,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM109,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM110,Working with Complexity: Essential Competencies for Working with People with Personality Disorder,20,"1, 2 and 3",Masters Modules,psychology,2020/1,Psychology
PYCM111,Cognitive Behavioural Therapy (CBT) for Personality Disorder - Theory,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
PYCM112,Cognitive Behavioural Therapy (CBT) for Personality disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2020/1,Psychology
CLA1001,Greek History: Problems and Sources,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1002,Roman History: Problems and Sources,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1005,Greek and Roman Narrative,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1006,Greek and Roman Drama,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1202,Classical Language and Texts: Greek II,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1204,Classical Language and Texts: Greek III,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1252,Classical Language and Texts: Latin II,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1254,Classical Language and Texts: Latin III,30,1 and 2,Stage One Modules,classics,2020/1,Classics
CLA1272,Text and Context: Persuasion in Ancient Greece,15,2,Stage One Modules,classics,2020/1,Classics
CLA1301,Ancient Sources (Written Evidence) - Tyranny,15,1,Stage One Modules,classics,2020/1,Classics
CLA1307,Ancient Sources (Written Evidence) Ancient Medicine,15,,Stage One Modules,classics,2020/1,Classics
CLA1358,Ancient Sources Material Evidence: Building Communities in Archaic Greece,15,2,Stage One Modules,classics,2020/1,Classics
CLA1406,Text and Context: Roman Love Elegy,15,1,Stage One Modules,classics,2020/1,Classics
CLA1508,Ancient World: Roman Philosophy,15,1,Stage One Modules,classics,2020/1,Classics
THE1008,Big Questions in Science and Religion,15,2,Stage One Modules,classics,2020/1,Classics
THE1072,Introducing Biblical Hebrew,15,1,Stage One Modules,classics,2020/1,Classics
THE1076,Religion in the Modern World,15,2,Stage One Modules,classics,2020/1,Classics
THE1101,The Bible: Past and Present,15,1,Stage One Modules,classics,2020/1,Classics
THE1103,Introducing Christian Theologies,15,2,Stage One Modules,classics,2020/1,Classics
THE1106,Philosophy of Religion and Christian Ethics,15,2,Stage One Modules,classics,2020/1,Classics
THE1109,Introduction to the History and Literatures of the Bible,15,1,Stage One Modules,classics,2020/1,Classics
THE1110,The History of Early Christianities,15,1,Stage One Modules,classics,2020/1,Classics
CLA2001,Greek History: Problems and Sources,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2002,Roman History: Problems and Sources,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2005,Greek and Roman Narrative,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2006,Greek and Roman Drama,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2202,Classical Language and Texts: Greek II,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2252,Classical Language and Texts: Latin II,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2254,Classical Language and Texts: Latin IV,30,1 and 2,Stage Two Modules,classics,2020/1,Classics
CLA2272,Text and Context: Persuasion in Ancient Greece,15,2,Stage Two Modules,classics,2020/1,Classics
CLA2301,Ancient Sources (Written Evidence): Tyranny,15,1,Stage Two Modules,classics,2020/1,Classics
CLA2307,Ancient Sources (Written Evidence) Ancient Medicine,15,2,Stage Two Modules,classics,2020/1,Classics
CLA2354,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15,2,Stage Two Modules,classics,2020/1,Classics
CLA2358,Ancient Sources Material Evidence: Building Communities in Archaic Greece,15,2,Stage Two Modules,classics,2020/1,Classics
CLA2401,Text and Context: Early Greek Poetry,15,1,Stage Two Modules,classics,2020/1,Classics
CLA2405,Text and Context: Roman Laughter,15,1,Stage Two Modules,classics,2020/1,Classics
CLA2406,Text and Context: Roman Love Elegy,15,1,Stage Two Modules,classics,2020/1,Classics
CLA2410,Text and Context: Writing Women in Ancient Literature,15,2,Stage Two Modules,classics,2020/1,Classics
CLA2507,Ancient World: Greek Philosophy,15,2,Stage Two Modules,classics,2020/1,Classics
CLA2508,Ancient World: Roman Philosophy,15,1,Stage Two Modules,classics,2020/1,Classics
THE2028,Queer Theologies and Theories,30,1,Stage Two Modules,classics,2020/1,Classics
THE2035,Intermediate Biblical Hebrew,15,2,Stage Two Modules,classics,2020/1,Classics
THE2044,Reading New Testament Letters,30,1,Stage Two Modules,classics,2020/1,Classics
THE2142,Heaven and Hell throughout the Ages,30,1,Stage Two Modules,classics,2020/1,Classics
THE2179,'Deviant Bodies': Disability Studies and the New Testament,30,2,Stage Two Modules,classics,2020/1,Classics
THE2218,The Invention of God,30,1,Stage Two Modules,classics,2020/1,Classics
THE2219,Religion and Holocaust Memory in Public Life,30,2,Stage Two Modules,classics,2020/1,Classics
CLA3007,The Crisis of the Athenian Polis,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3008,The Age of Cicero,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3009,Dissertation,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3020,Sexuality and Gender in the Ancient World,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3042,Ancient Literary Criticism,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3045,Thucydides and the Idea of History,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3046,Virgil's Georgic Environment,15,2,Stage Three Modules,classics,2020/1,Classics
CLA3054,Domination and Resistance in Roman Britain,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3056,Ovid and the Erotic Passions,15,1,Stage Three Modules,classics,2020/1,Classics
CLA3113,Art in Greek Society,15,1,Stage Three Modules,classics,2020/1,Classics
CLA3118,The World(s) of Didactic Poetry,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3202,Classical Language and Texts: Greek II,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3204,Classical Language and Texts: Greek III,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3206,Classical Language and Texts: Latin IV,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3252,Classical Language and Texts: Latin II,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3254,Classical Language and Texts: Latin III,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3255,Greek Political Thought,15,2,Stage Three Modules,classics,2020/1,Classics
CLA3257,Living in the Roman World: Society and Culture,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3259,The Ancient Greek Novel,15,1,Stage Three Modules,classics,2020/1,Classics
CLA3264,Ancient Science and Society,15,1,Stage Three Modules,classics,2020/1,Classics
CLA3267,Dialogues with the Past: Creative Interpretative Project,15,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3274,The Persians in a Near Eastern Context,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
CLA3276,Courage in the Ancient World,15,2,Stage Three Modules,classics,2020/1,Classics
CLA3277,Lost Works and Fragments,15,2,Stage Three Modules,classics,2020/1,Classics
THE3028,Queer Theologies and Theories,30,1,Stage Three Modules,classics,2020/1,Classics
THE3044,Reading New Testament Letters,30,1,Stage Three Modules,classics,2020/1,Classics
THE3082,Theology Dissertation,30,1 and 2,Stage Three Modules,classics,2020/1,Classics
THE3142,Heaven and Hell throughout the Ages,30,1,Stage Three Modules,classics,2020/1,Classics
THE3179,'Deviant Bodies': Disability Studies and the New Testament,30,2,Stage Three Modules,classics,2020/1,Classics
THE3218,The Invention of God,30,1,Stage Three Modules,classics,2020/1,Classics
THE3219,Religion and Holocaust Memory in Public Life,30,2,Stage Three Modules,classics,2020/1,Classics
CLAM043,Dissertation in Classics and Ancient History,60,1 and 2,Masters Modules,classics,2020/1,Classics
CLAM046,The City of Rome,30,2 and 3,Masters Modules,classics,2020/1,Classics
CLAM077,Ancient Texts and their Interpretation,15,1,Masters Modules,classics,2020/1,Classics
CLAM078,Classical Reception: An Introduction,15,2,Masters Modules,classics,2020/1,Classics
CLAM079,Cultures of the Body in the Roman Empire,15,2,Masters Modules,classics,2020/1,Classics
CLAM081,Galen and Galenism,15,2,Masters Modules,classics,2020/1,Classics
CLAM102,Hellenistic Culture and Society - History,15,1,Masters Modules,classics,2020/1,Classics
CLAM105,Migration and the Migrant through Ancient and Modern Eyes,15,2,Masters Modules,classics,2020/1,Classics
CLAM106,Ancient Philosophy,15,2,Masters Modules,classics,2020/1,Classics
CLAM107,Roman Myth,15,1,Masters Modules,classics,2020/1,Classics
CLAM108,"Rome: Globalisation, Materiality",15,1,Masters Modules,classics,2020/1,Classics
CLAM204,Greek III,30,1 and 2,Masters Modules,classics,2020/1,Classics
CLAM205,Greek IV,30,1 and 2,Masters Modules,classics,2020/1,Classics
CLAM252,Classical Language and Texts: Latin II,30,1 and 2,Masters Modules,classics,2020/1,Classics
CLAM254,Latin III,30,1 and 2,Masters Modules,classics,2020/1,Classics
CLAM255,Latin IV,30,1 and 2,Masters Modules,classics,2020/1,Classics
THEM020,Dissertation,60,2,Masters Modules,classics,2020/1,Classics
THEM122,Approaches to Biblical Studies,30,1,Masters Modules,classics,2020/1,Classics
THEM123,Reception of Christian and Jewish Traditions,30,2,Masters Modules,classics,2020/1,Classics
THEM125,Intermediate Biblical Hebrew,15,2,Masters Modules,classics,2020/1,Classics
THEM127,Introducing Biblical Hebrew,15,1,Masters Modules,classics,2020/1,Classics
THEM128,"Theology, Ethics and Public Issues",30,2,Masters Modules,classics,2020/1,Classics
BIO1331,Animals,15,1,Stage One Modules,biosciences,2020/1,Biosciences
BIO1332,Biochemistry,15,1,Stage One Modules,biosciences,2020/1,Biosciences
BIO1333,Fundamental Principles for Bioscientists,15,"1, 2 and 3",Stage One Modules,biosciences,2020/1,Biosciences
BIO1334,Genetics,15,1,Stage One Modules,biosciences,2020/1,Biosciences
BIO1336,Ecology,15,2,Stage One Modules,biosciences,2020/1,Biosciences
BIO1337,Microbiology,15,2,Stage One Modules,biosciences,2020/1,Biosciences
BIO1338,Plants,15,2,Stage One Modules,biosciences,2020/1,Biosciences
BIO1339,Cells,15,2,Stage One Modules,biosciences,2020/1,Biosciences
BIO1345,Structure and Reactivity of Organic Compounds I,15,2,Stage One Modules,biosciences,2020/1,Biosciences
BIO2001,Preparing for Professional Placements,,1 and 2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2066,Forensic Science,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2068,Forensic Science,30,1 and 2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2071,Research Skills and Bioethics,15,1 and 2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2074,Marine Biology,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2076,Ecology and Environment,15,1,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2081,Coral Reef Field Course,15,"1, 2 and 3",Stage Two Modules,biosciences,2020/1,Biosciences
BIO2082,Animal Ecophysiology,15,1,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2085,Structure and Reactivity of Organic Compounds II,15,1,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2086,Metabolism,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2088,Advanced Cell Biology,15,1,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2089,Molecular Biology of the Gene,15,1,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2090,Analytical Techniques in Biochemistry,15,1,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2091,Bioinorganic Chemistry,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2092,Genomics and Introductory Bioinformatics,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2093,Modern Theories of Evolution,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2096,Practical Skills in Field Ecology,15,3,Stage Two Modules,biosciences,2020/1,Biosciences
BIO2099,Molecular Plant Science,15,2,Stage Two Modules,biosciences,2020/1,Biosciences
BIO3037,Ecology of Environmental Change,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3041,Pharmacology and Medicinal Chemistry,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3046,Frontiers in Plant Biology,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3062,One Year Study Abroad,120,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3067,Ecotoxicology,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3073,Specialist Topics in Chemical Sciences,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3077,Frontiers in Molecular Cell Biology,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3078,Cellular Basis of Immunity,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3082,Science Communication,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3083,Current Issues in Marine Biology,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3085,Horizons of Biochemical Research,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3086,Cell Biology of Disease,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3089,Organic Synthesis and Drug Design,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3090,Secondary Metabolites,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3091,Animal Developmental Biology,15,1,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3092,Bioinformatics,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3093,Energy Metabolism,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3096,Biosciences Research Project,45,"1, 2 and 3",Stage Three Modules,biosciences,2020/1,Biosciences
BIO3097,Living in a Microbial World,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3131,Trends in Ecology and Evolution,15,2,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3137,One Year Study Abroad,120,"1, 2 and 3",Stage Three Modules,biosciences,2020/1,Biosciences
BIO3910,Professional Development Experience,5,3,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3911,Professional Development Experience,10,3,Stage Three Modules,biosciences,2020/1,Biosciences
BIO3912,Professional Development Experience,15,3,Stage Three Modules,biosciences,2020/1,Biosciences
BIOM509,Professional Skills,15,1 and 2,Masters Modules,biosciences,2020/1,Biosciences
BIOM514,Secondary Metabolites,15,2,Masters Modules,biosciences,2020/1,Biosciences
BIOM515,Cellular Basis of Immunity,15,1,Masters Modules,biosciences,2020/1,Biosciences
BIOM516,Bioinformatics,15,2,Masters Modules,biosciences,2020/1,Biosciences
BIOM517,Energy Metabolism,15,2,Masters Modules,biosciences,2020/1,Biosciences
BIOM518,Research Project,75,"1, 2 and 3",Masters Modules,biosciences,2020/1,Biosciences
BIOM527,Research Grant Proposal,15,1,Masters Modules,biosciences,2020/1,Biosciences
BIOM534,Medical Mycology,15,1,Masters Modules,biosciences,2020/1,Biosciences
BIOM536,Project 1 - Medical Mycology,60,1 and 2,Masters Modules,biosciences,2020/1,Biosciences
BIOM537,Project 2 - Fungal Immunology,60,3,Masters Modules,biosciences,2020/1,Biosciences
BIOM538,Extended Medical Mycology Project,120,"1, 2 and 3",Masters Modules,biosciences,2020/1,Biosciences
BIOM560,Research Project,90,2 and 3,Masters Modules,biosciences,2020/1,Biosciences
BIOM567,Application of Genomics in Infectious Disease,15,3,Masters Modules,biosciences,2020/1,Biosciences
BIOM568,Blue Planet,15,1,Masters Modules,biosciences,2020/1,Biosciences
JBIM001,Dissertation/Research Project,60,3,Masters Modules,biosciences,2020/1,Biosciences
JBIM002,Fieldwork Statistics and Experimental Design,15,1,Masters Modules,biosciences,2020/1,Biosciences
JBIM003,Island Biogeography,15,1,Masters Modules,biosciences,2020/1,Biosciences
JBIM004,Island Ecology,15,1,Masters Modules,biosciences,2020/1,Biosciences
JBIM005,Biodiversity and Evolution on Islands,15,1,Masters Modules,biosciences,2020/1,Biosciences
JBIM006,Invasion and Extinction on Islands,15,2,Masters Modules,biosciences,2020/1,Biosciences
JBIM007,Global Conservation Strategies and Legislation,15,2,Masters Modules,biosciences,2020/1,Biosciences
JBIM008,Islands and Climate Change,15,2,Masters Modules,biosciences,2020/1,Biosciences
JBIM009,Island Conservation in Action,15,2,Masters Modules,biosciences,2020/1,Biosciences
MTH1000,Foundations,0,1 and 2,,mathematics,2020/1,Mathematics
MTH1001,Mathematical Structures,30,1 and 2,,mathematics,2020/1,Mathematics
MTH1002,Mathematical Methods,30,1 and 2,,mathematics,2020/1,Mathematics
MTH1003,Mathematical Modelling,30,1 and 2,,mathematics,2020/1,Mathematics
MTH1004,"Probability, Statistics and Data",30,1 and 2,,mathematics,2020/1,Mathematics
MTH1100,Employability and Preparation for Placement or Internship,0,1 and 2,,mathematics,2020/1,Mathematics
MTH2003,Differential Equations,15,1,,mathematics,2020/1,Mathematics
MTH2004,Vector Calculus and Applications,15,2,,mathematics,2020/1,Mathematics
MTH2005,Modelling: Theory and Practice,30,1 and 2,,mathematics,2020/1,Mathematics
MTH2006,Statistical Modelling and Inference,30,1 and 2,,mathematics,2020/1,Mathematics
MTH2007,Independent Study for Exchange Students,15,1 and 2,,mathematics,2020/1,Mathematics
MTH2008,Real Analysis,15,1,,mathematics,2020/1,Mathematics
MTH2009,Complex Analysis,15,2,,mathematics,2020/1,Mathematics
MTH2010,"Groups, Rings and Fields",15,1,,mathematics,2020/1,Mathematics
MTH2011,Linear Algebra,15,2,,mathematics,2020/1,Mathematics
MTH2100,Employability and Career Resources,0,1 and 2,,mathematics,2020/1,Mathematics
MTH3001,Theory of Weather and Climate,15,2,,mathematics,2020/1,Mathematics
MTH3004,Number Theory,15,1,,mathematics,2020/1,Mathematics
MTH3006,Mathematical Biology and Ecology,15,1,,mathematics,2020/1,Mathematics
MTH3007,Fluid Dynamics,15,1,,mathematics,2020/1,Mathematics
MTH3008,Partial Differential Equations,15,2,,mathematics,2020/1,Mathematics
MTH3011,Nonlinear Systems and Control,15,2,,mathematics,2020/1,Mathematics
MTH3012,Advanced Statistical Modelling,15,2,,mathematics,2020/1,Mathematics
MTH3019,Mathematics: History and Culture,15,1,,mathematics,2020/1,Mathematics
MTH3021,Combinatorics,15,2,,mathematics,2020/1,Mathematics
MTH3022,"Graphs, Networks and Algorithms",15,2,,mathematics,2020/1,Mathematics
MTH3024,Stochastic Processes,15,2,,mathematics,2020/1,Mathematics
MTH3025,Semester of Mathematical Studies Abroad,60,2,,mathematics,2020/1,Mathematics
MTH3026,Cryptography,15,2,,mathematics,2020/1,Mathematics
MTH3028,Statistical Inference: Theory and Practice,15,2,,mathematics,2020/1,Mathematics
MTH3030,Mathematics of Climate Change,15,1,,mathematics,2020/1,Mathematics
MTH3032,Applications of Geometry and Topology,15,2,,mathematics,2020/1,Mathematics
MTH3035,Mathematics Group Project,15,1,,mathematics,2020/1,Mathematics
