module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
CLA3124,Receptions of the Classical Body,30,2,Stage Three Modules,classics,2021/2,Classics
CLA3202,Classical Language and Texts: Greek II,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3204,Classical Language and Texts: Greek III,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3206,Classical Language and Texts: Latin IV,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3252,Classical Language and Texts: Latin II,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3254,Classical Language and Texts: Latin III,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3255,Greek Political Thought,15,2,Stage Three Modules,classics,2021/2,Classics
CLA3257,Living in the Roman World: Society and Culture,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3267,Dialogues with the Past: Creative Interpretative Project,15,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3274,The Persians in a Near Eastern Context,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3275,Women Writing Classics,15,1,Stage Three Modules,classics,2021/2,Classics
CLA3276,Courage in the Ancient World,15,2,Stage Three Modules,classics,2021/2,Classics
CLA3277,Lost Works and Fragments,15,1,Stage Three Modules,classics,2021/2,Classics
THE3024,"Spirituality - Prayer, Meditation and Worship",30,2,Stage Three Modules,classics,2021/2,Classics
THE3026,Postcolonial Theology,30,1,Stage Three Modules,classics,2021/2,Classics
THE3082,Theology Dissertation,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
THE3147,"Early Christian women: Eve, Mary, Thecla",30,1,Stage Three Modules,classics,2021/2,Classics
THE3148,Living with Robots: New Technologies and Ethics in Christian Perspective,30,2,Stage Three Modules,classics,2021/2,Classics
THE3152,"Evolution, God and Gaia",30,2,Stage Three Modules,classics,2021/2,Classics
THE3173,Life and Death in Israel and Judah,30,2,Stage Three Modules,classics,2021/2,Classics
THE3185,Incarnation: Topics in Philosophical Theology,30,1,Stage Three Modules,classics,2021/2,Classics
THE3195,Blasphemy and the Abrahamic Faiths,30,1,Stage Three Modules,classics,2021/2,Classics
THE3221,"God, Food and Alcohol in Israelite Cultures",30,2,Stage Three Modules,classics,2021/2,Classics
CLAM043,Dissertation in Classics and Ancient History,60,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM046,The City of Rome,30,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM077,Ancient Texts and their Interpretation,15,1,Masters Modules,classics,2021/2,Classics
CLAM078,Classical Reception: An Introduction,15,2,Masters Modules,classics,2021/2,Classics
CLAM081,Galen and Galenism,15,2,Masters Modules,classics,2021/2,Classics
CLAM084,Politics Ancient and Modern,15,1,Masters Modules,classics,2021/2,Classics
CLAM101,"The Western Dragon in Lore, Literature and Art",15,1,Masters Modules,classics,2021/2,Classics
CLAM107,Roman Myth,15,1,Masters Modules,classics,2021/2,Classics
CLAM108,"Rome: Globalisation, Materiality",15,1,Masters Modules,classics,2021/2,Classics
CLAM111,Ancient Drama in its Social and Cultural Context,15,1,Masters Modules,classics,2021/2,Classics
CLAM204,Greek III,30,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM205,Greek IV,30,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM252,Classical Language and Texts: Latin II,30,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM254,Latin III,30,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM255,Latin IV,30,1 and 2,Masters Modules,classics,2021/2,Classics
CLAM259,Ancient Epigraphy,15,2,Masters Modules,classics,2021/2,Classics
CLAM260,Greek Papyrology: An Introduction,15,1,Masters Modules,classics,2021/2,Classics
CLAM261,Homers Odyssey and the Caribbean,15,2,Masters Modules,classics,2021/2,Classics
THEM020,Dissertation,60,"1, 2 and 3",Masters Modules,classics,2021/2,Classics
THEM122,Approaches to Biblical Studies,30,1,Masters Modules,classics,2021/2,Classics
THEM123,Reception of Christian and Jewish Traditions,30,1,Masters Modules,classics,2021/2,Classics
THEM124,Elements of New Testament Greek,15,1,Masters Modules,classics,2021/2,Classics
THEM126,Intermediate New Testament Greek,15,2,Masters Modules,classics,2021/2,Classics
THEM128,"Theology, Ethics and Public Issues",30,2,Masters Modules,classics,2021/2,Classics
BIO1331,Animals,15,1,Stage One Modules,biosciences,2021/2,Biosciences
BIO1332,Biochemistry,15,1,Stage One Modules,biosciences,2021/2,Biosciences
BIO1333,Fundamental Principles for Bioscientists,15,1,Stage One Modules,biosciences,2021/2,Biosciences
BIO1334,Genetics,15,1,Stage One Modules,biosciences,2021/2,Biosciences
BIO1336,Ecology,15,2,Stage One Modules,biosciences,2021/2,Biosciences
BIO1337,Microbiology,15,2,Stage One Modules,biosciences,2021/2,Biosciences
BIO1338,Plants,15,2,Stage One Modules,biosciences,2021/2,Biosciences
BIO1339,Cells,15,2,Stage One Modules,biosciences,2021/2,Biosciences
BIO1345,Structure and Reactivity of Organic Compounds I,15,2,Stage One Modules,biosciences,2021/2,Biosciences
BIO2001,Preparing for Professional Placements,,1 and 2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2066,Forensic Science,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2068,Forensic Science,30,1 and 2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2071,Research Skills and Bioethics,15,1 and 2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2074,Marine Biology,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2076,Ecology and Environment,15,1,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2081,Coral Reef Field Course,15,"1, 2 and 3",Stage Two Modules,biosciences,2021/2,Biosciences
BIO2082,Animal Ecophysiology,15,1,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2085,Structure and Reactivity of Organic Compounds II,15,1,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2086,Metabolism,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2088,Advanced Cell Biology,15,1,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2089,Molecular Biology of the Gene,15,1,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2090,Analytical Techniques in Biochemistry,15,1,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2091,Bioinorganic Chemistry,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2092,Genomics and Introductory Bioinformatics,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2093,Modern Theories of Evolution,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2096,Practical Skills in Field Ecology,15,3,Stage Two Modules,biosciences,2021/2,Biosciences
BIO2099,Molecular Plant Science,15,2,Stage Two Modules,biosciences,2021/2,Biosciences
BIO3037,Ecology of Environmental Change,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3041,Pharmacology and Medicinal Chemistry,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3046,Frontiers in Plant Biology,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3047,Advanced Applications of Physiology,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3062,One Year Study Abroad,120,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3067,Ecotoxicology,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3073,Specialist Topics in Chemical Sciences,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3077,Frontiers in Molecular Cell Biology,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3078,Cellular Basis of Immunity,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3082,Science Communication,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3083,Current Issues in Marine Biology,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3085,Horizons of Biochemical Research,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3086,Cell Biology of Disease,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3089,Organic Synthesis and Drug Design,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3090,Secondary Metabolites,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3091,Animal Developmental Biology,15,1,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3092,Bioinformatics,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3093,Energy Metabolism,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3096,Biosciences Research Project,45,"1, 2 and 3",Stage Three Modules,biosciences,2021/2,Biosciences
BIO3097,Living in a Microbial World,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3131,Trends in Ecology and Evolution,15,2,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3910,Professional Development Experience,5,3,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3911,Professional Development Experience,10,3,Stage Three Modules,biosciences,2021/2,Biosciences
BIO3912,Professional Development Experience,15,3,Stage Three Modules,biosciences,2021/2,Biosciences
BIOM052,Academic Research Project,60,"1, 2 and 3",Masters Modules,biosciences,2021/2,Biosciences
BIOM509,Professional Skills,15,1 and 2,Masters Modules,biosciences,2021/2,Biosciences
BIOM514,Secondary Metabolites,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM515,Cellular Basis of Immunity,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM516,Bioinformatics,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM517,Energy Metabolism,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM518,Research Project,75,"1, 2 and 3",Masters Modules,biosciences,2021/2,Biosciences
BIOM527,Research Grant Proposal,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM534,Medical Mycology,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM536,Project 1 - Medical Mycology,60,1 and 2,Masters Modules,biosciences,2021/2,Biosciences
BIOM537,Project 2 - Fungal Immunology,60,3,Masters Modules,biosciences,2021/2,Biosciences
BIOM538,Extended Medical Mycology Project,120,"1, 2 and 3",Masters Modules,biosciences,2021/2,Biosciences
BIOM543,Ecology of Environmental Change,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM544,Ecotoxicology,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM545,Frontiers in Plant Biology,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM546,Living in a Microbial World,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM547,Frontiers in Molecular Cell Biology,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM548,Cell Biology of Disease,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM549,Advanced Laboratory Skills,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM550,Research Project 1,45,"1, 2 and 3",Masters Modules,biosciences,2021/2,Biosciences
BIOM553,Current Issues in Marine Biology,15,1,Masters Modules,biosciences,2021/2,Biosciences
BIOM554,Advanced Applications of Physiology,15,2,Masters Modules,biosciences,2021/2,Biosciences
BIOM560,Research Project,90,2 and 3,Masters Modules,biosciences,2021/2,Biosciences
BIOM567,Application of Genomics in Infectious Disease,15,3,Masters Modules,biosciences,2021/2,Biosciences
BIOM568,Blue Planet,15,1,Masters Modules,biosciences,2021/2,Biosciences
JBIM001,Dissertation/Research Project,60,3,Masters Modules,biosciences,2021/2,Biosciences
JBIM002,Fieldwork Statistics and Experimental Design,15,1,Masters Modules,biosciences,2021/2,Biosciences
JBIM003,Island Biogeography,15,1,Masters Modules,biosciences,2021/2,Biosciences
JBIM004,Island Ecology,15,1,Masters Modules,biosciences,2021/2,Biosciences
JBIM005,Biodiversity and Evolution on Islands,15,1,Masters Modules,biosciences,2021/2,Biosciences
JBIM006,Invasion and Extinction on Islands,15,2,Masters Modules,biosciences,2021/2,Biosciences
JBIM007,Global Conservation Strategies and Legislation,15,2,Masters Modules,biosciences,2021/2,Biosciences
JBIM008,Islands and Climate Change,15,2,Masters Modules,biosciences,2021/2,Biosciences
JBIM009,Island Conservation in Action,15,2,Masters Modules,biosciences,2021/2,Biosciences
MTH1000,Foundations,0,1 and 2,,mathematics,2021/2,Mathematics
MTH1001,Mathematical Structures,30,1 and 2,,mathematics,2021/2,Mathematics
MTH1002,Mathematical Methods,30,1 and 2,,mathematics,2021/2,Mathematics
MTH1003,Mathematical Modelling,30,1 and 2,,mathematics,2021/2,Mathematics
MTH1004,"Probability, Statistics and Data",30,1 and 2,,mathematics,2021/2,Mathematics
MTH1100,Employability and Preparation for Placement or Internship,0,1 and 2,,mathematics,2021/2,Mathematics
MTH2003,Differential Equations,15,1,,mathematics,2021/2,Mathematics
MTH2004,Vector Calculus and Applications,15,2,,mathematics,2021/2,Mathematics
MTH2005,Modelling: Theory and Practice,30,1 and 2,,mathematics,2021/2,Mathematics
MTH2006,Statistical Modelling and Inference,30,1 and 2,,mathematics,2021/2,Mathematics
MTH2008,Real Analysis,15,1,,mathematics,2021/2,Mathematics
MTH2009,Complex Analysis,15,2,,mathematics,2021/2,Mathematics
MTH2010,"Groups, Rings and Fields",15,1,,mathematics,2021/2,Mathematics
MTH2011,Linear Algebra,15,2,,mathematics,2021/2,Mathematics
MTH2100,Employability and Career Resources,0,1 and 2,,mathematics,2021/2,Mathematics
MTH3001,Theory of Weather and Climate,15,2,,mathematics,2021/2,Mathematics
MTH3004,Number Theory,15,1,,mathematics,2021/2,Mathematics
MTH3006,Mathematical Biology and Ecology,15,1,,mathematics,2021/2,Mathematics
MTH3007,Fluid Dynamics,15,1,,mathematics,2021/2,Mathematics
MTH3008,Partial Differential Equations,15,2,,mathematics,2021/2,Mathematics
MTH3011,Nonlinear Systems and Control,15,2,,mathematics,2021/2,Mathematics
MTH3019,Mathematics: History and Culture,15,1,,mathematics,2021/2,Mathematics
MTH3022,"Graphs, Networks and Algorithms",15,2,,mathematics,2021/2,Mathematics
MTH3024,Stochastic Processes,15,2,,mathematics,2021/2,Mathematics
MTH3025,Semester of Mathematical Studies Abroad,60,2,,mathematics,2021/2,Mathematics
MTH3026,Cryptography,15,2,,mathematics,2021/2,Mathematics
MTH3028,Statistical Inference: Theory and Practice,15,1,,mathematics,2021/2,Mathematics
MTH3030,Mathematics of Climate Change,15,1,,mathematics,2021/2,Mathematics
MTH3032,Applications of Geometry and Topology,15,2,,mathematics,2021/2,Mathematics
MTH3035,Mathematics Group Project,15,1,,mathematics,2021/2,Mathematics
MTH3038,Galois Theory,15,1,,mathematics,2021/2,Mathematics
MTH3039,Computational Nonlinear Dynamics,15,1,,mathematics,2021/2,Mathematics
MTH3040,Topology and Metric Spaces,15,2,,mathematics,2021/2,Mathematics
MTH3041,"Bayesian statistics, Philosophy and Practice",15,1,,mathematics,2021/2,Mathematics
MTH3042,Integral Equations,15,2,,mathematics,2021/2,Mathematics
MTH3045,Statistical Computing,15,2,,mathematics,2021/2,Mathematics
MTH3048,Sustainability Summer School Programme,15,,,mathematics,2021/2,Mathematics
MTH3100,Industrial Placement,120,"1, 2 and 3",,mathematics,2021/2,Mathematics
MTHM001,Functional Analysis,15,1,,mathematics,2021/2,Mathematics
MTHM002,Methods for Stochastics and Finance,15,1,,mathematics,2021/2,Mathematics
MTHM003,Analysis and Computation for Finance,15,1,,mathematics,2021/2,Mathematics
MTHM004,Fractal Geometry,15,2,,mathematics,2021/2,Mathematics
MTHM005,Mathematical Sciences Project,30,1 and 2,,mathematics,2021/2,Mathematics
MTHM006,Mathematical Theory of Option Pricing,15,2,,mathematics,2021/2,Mathematics
MTHM007,Engaging with Research,15,1 and 2,,mathematics,2021/2,Mathematics
MTHM008,Computational Modelling,15,1,,mathematics,2021/2,Mathematics
MTHM009,Advanced Topics in Mathematical & Computational Biology,15,2,,mathematics,2021/2,Mathematics
MTHM010,Representation Theory of Finite Groups,15,1,,mathematics,2021/2,Mathematics
MTHM017,Advanced Topics in Statistics,15,"1, 2 and 3",,mathematics,2021/2,Mathematics
MTHM018,Dynamical Systems and Chaos,15,1,,mathematics,2021/2,Mathematics
MTHM019,Fluid Dynamics of Atmospheres and Oceans,15,1,,mathematics,2021/2,Mathematics
MTHM021,Advanced Mathematics Project,60,2 and 3,,mathematics,2021/2,Mathematics
MTHM023,Modelling the Weather and Climate,15,2,,mathematics,2021/2,Mathematics
MTHM029,Algebraic Curves,15,1,,mathematics,2021/2,Mathematics
MTHM030,"Waves, Instabilities and Turbulence",15,2,,mathematics,2021/2,Mathematics
MTHM031,Magnetic Fields and Fluid Flows,15,1,,mathematics,2021/2,Mathematics
MTHM032,"Mathematics, Business and Finance Project",30,1 and 2,,mathematics,2021/2,Mathematics
MTHM033,Statistical Modelling in Space and Time,15,2,,mathematics,2021/2,Mathematics
MTHM036,Research in Mathematical Sciences,15,1,,mathematics,2021/2,Mathematics
MTHM040,MSci Project,45,1 and 2,,mathematics,2021/2,Mathematics
MTHM041,Analytic Number Theory,15,1,,mathematics,2021/2,Mathematics
MTHM044,MMATH Project in Statistics,45,1 and 2,,mathematics,2021/2,Mathematics
MTHM045,Space Weather and Plasmas,15,2,,mathematics,2021/2,Mathematics
MTHM047,"Bayesian Statistics, Philosophy and Practice",15,1,,mathematics,2021/2,Mathematics
MTHM048,Ergodic Theory,15,2,,mathematics,2021/2,Mathematics
MTHM051,Fundamentals of Weather and Climate Science,15,1,,mathematics,2021/2,Mathematics
MTHM052,Mid-Latitude Weather Systems,15,2,,mathematics,2021/2,Mathematics
MTHM053,MSc Professional Placement,60,"1, 2 and 3",,mathematics,2021/2,Mathematics
MTHM054,Climate Change Science and Solutions,15,1,,mathematics,2021/2,Mathematics
MTHM501,Working with Data,15,1 and 2,,mathematics,2021/2,Mathematics
MTHM502,Introduction to Data Science and Statistical Modelling,15,1 and 2,,mathematics,2021/2,Mathematics
MTHM503,Applications of Data Science and Statistics,15,2,,mathematics,2021/2,Mathematics
MTHM504,Applied Data Science and Statistics Project,60,"1, 2 and 3",,mathematics,2021/2,Mathematics
MTHM505,Data Science and Statistical Modelling in Space and Time,15,2 and 3,,mathematics,2021/2,Mathematics
MTHM506,Statistical Data Modelling,15,2 and 3,,mathematics,2021/2,Mathematics
MTHM507,Communicating Data Science,15,2,,mathematics,2021/2,Mathematics
MTHM508,Bayesian Philosophy and Methods in Data Science,15,1,,mathematics,2021/2,Mathematics
EMP3001,Commercial and Industrial Experience,15,1,,mathematics,2021/2,Mathematics
EMP3003,Professional Experience,45,1 and 2,,mathematics,2021/2,Mathematics
HIH1002,"Losing an Empire, Finding a Role: Britain Since 1945",15,1,Stage One Modules,history,2021/2,History
HIH1014,The Body in Eighteenth-Century Britain,15,1,Stage One Modules,history,2021/2,History
HIH1042,Murder in Early Modern England,15,1,Stage One Modules,history,2021/2,History
HIH1043,The Collapse of Communism in Central-Eastern Europe and the Soviet Union,15,2,Stage One Modules,history,2021/2,History
HIH1051,"Everyday Life in the Anglophone Caribbean, c.1900-1966",15,1,Stage One Modules,history,2021/2,History
HIH1053,Gender and Sexuality in the Middle Ages,15,2,Stage One Modules,history,2021/2,History
HIH1057,The Opium War: the British Empire encounters the Middle Kingdom,15,2,Stage One Modules,history,2021/2,History
HIH1402,"Britain, America and the Global Order, 1846-1946",15,2,Stage One Modules,history,2021/2,History
HIH1408,The Dissolution of the Monasteries,15,2,Stage One Modules,history,2021/2,History
HIH1411,From Wigan Pier to Piccadilly: Britain between the Wars,15,1,Stage One Modules,history,2021/2,History
HIH1505,The First Crusade,15,2,Stage One Modules,history,2021/2,History
HIH1506,The First Day of the Somme,15,2,Stage One Modules,history,2021/2,History
HIH1547,"Reforging the Union: The Reconstruction Era in American History, 1865-1877",15,2,Stage One Modules,history,2021/2,History
HIH1596,The Good War? The United States in World War II,15,2,Stage One Modules,history,2021/2,History
HIH1600,Images of Stalinism,15,1,Stage One Modules,history,2021/2,History
HIH1607,JFK,15,1,Stage One Modules,history,2021/2,History
HIH1614,"Environment and Industry, 1750-1950: Global Perspectives",15,1,Stage One Modules,history,2021/2,History
HIH1616,"Producing Poverty: Peasants in a Global Perspective, 700-1300CE",15,1,Stage One Modules,history,2021/2,History
HIH2002,Uses of the Past,30,1,Stage Two Modules,history,2021/2,History
HIH2011A,"Forgetting Fascism, Remembering Communism: Memory in Modern Europe",30,2,Stage Two Modules,history,2021/2,History
HIH2014A,"Decolonisation and the Collapse of the British Empire, 1919-1968",30,2,Stage Two Modules,history,2021/2,History
HIH2030A,"Peoples and Empires in Latin America, 1492-1820s",30,2,Stage Two Modules,history,2021/2,History
HIH2032A,Europe 1650-1800: From Enlightenment to Romanticism,30,1,Stage Two Modules,history,2021/2,History
HIH2036A,"Albion's Fatal Tree: Capital Punishment in England, 1688-1965",30,1,Stage Two Modules,history,2021/2,History
HIH2037,American Frontiers: The West in U.S. History and Mythology,30,1,Stage Two Modules,history,2021/2,History
HIH2092A,Europe in the Tenth Century: Continuity and Change,30,1,Stage Two Modules,history,2021/2,History
HIH2137A,"Inventing Modern Man: Constructions of Mind, Body and the Individual, 1400-1800",30,2,Stage Two Modules,history,2021/2,History
HIH2138A,"History of Development: Ideologies, Politics and Projects",30,2,Stage Two Modules,history,2021/2,History
HIH2145A,Spain from Absolutism to Democracy,30,1,Stage Two Modules,history,2021/2,History
HIH2184A,"From Conquest to Communism: Central Asia under the Russian and Soviet Empires, 1730-1945",30,1,Stage Two Modules,history,2021/2,History
HIH2185A,"China in the World, 1500-1840",30,1,Stage Two Modules,history,2021/2,History
HIH2186A,Deviants and Dissenters in Early Modern England,30,1,Stage Two Modules,history,2021/2,History
HIH2208A,Medieval Paris,30,2,Stage Two Modules,history,2021/2,History
HIH2209A,African American History,30,1,Stage Two Modules,history,2021/2,History
HIH2234,"Sailors, Slavery and Piracy: The Atlantic World, 1600 - 1800",30,1,Stage Two Modules,history,2021/2,History
HIH3005,General Third-Year Dissertation,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3117,The Age of AEthelred 'the Unready': Sources,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3118,The Age of AEthelred 'the Unready': Context,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3132,The Body in Early Modern England: Sources,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3133,The Body in Early Modern England: Context,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3157,"The Irish Revolution, 1912-23: Sources",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3158,"The Irish Revolution, 1912-23: Context",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3182,Critics of Empire: Sources,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3183,Critics of Empire: Context,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3216,"The Yes, Minister Files: Perspectives on British Government since 1914: Sources",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3217,"The Yes, Minister Files: Perspectives on British Government since 1914: Context",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3318,Health and its Politics in the 20th Century: Sources,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3319,Health and its Politics in the 20th Century: Context,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3326,"Reform, Resistance and Revolution, 1500-1750: Histories from Below: Context",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3327,"Reform, Resistance and Revolution, 1500-1750: Histories from Below: Sources",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3617,"News, Media and Communication",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3626,"Heroes: Conceptions, Constructions and Representations",30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3633,Revolutions,30,1 and 2,Stage Three Modules,history,2021/2,History
HIH3634,"Race, Resistance and Decolonisation",30,1 and 2,Stage Three Modules,history,2021/2,History
HISM001,Critical Approaches to Early Modern History,30,1,Masters Modules,history,2021/2,History
HISM002,Critical Approaches to Maritime and Naval History,30,1,Masters Modules,history,2021/2,History
HISM003,Critical Approaches to Imperial and Global History,30,1,Masters Modules,history,2021/2,History
HISM036,"Gender, Society and Culture in Early Modern Europe",30,2,Masters Modules,history,2021/2,History
HISM041,Food and Agriculture in Historical Perspective,30,2,Masters Modules,history,2021/2,History
HISM042,Working with Medieval Manuscripts and Documents,30,2,Masters Modules,history,2021/2,History
HISM043,Critical Approaches to the History of Violence and Conflict,30,1,Masters Modules,history,2021/2,History
HISM045,Medieval Masterclass,30,2,Masters Modules,history,2021/2,History
HISM180,Dissertation in Medieval Studies,60,2 and 3,Masters Modules,history,2021/2,History
HISM185,Supervised Independent Study in the Humanities,15,1 and 2,Masters Modules,history,2021/2,History
HISM186,Supervised Independent Study in the Humanities,30,1 and 2,Masters Modules,history,2021/2,History
HISM400,Dissertation in History,60,2 and 3,Masters Modules,history,2021/2,History
HISM403,Dissertation in History,90,2 and 3,Masters Modules,history,2021/2,History
POL1017,Globalisation of World Politics,15,1,Stage One Modules,politics,2021/2,Politics
POL1018,The Challenges of World Politics in the Twenty-First Century,15,2,Stage One Modules,politics,2021/2,Politics
POL1019,Power and Democracy,15,1,Stage One Modules,politics,2021/2,Politics
POL1025,Classical Political Thought,15,1,Stage One Modules,politics,2021/2,Politics
POL1026,Early Modern Political Thought,15,2,Stage One Modules,politics,2021/2,Politics
POL1028,Introduction to Strategic Studies,15,2,Stage One Modules,politics,2021/2,Politics
POL1029,Introduction to Comparative Politics,15,2,Stage One Modules,politics,2021/2,Politics
POL1044,Introduction to Public Policy,15,1,Stage One Modules,politics,2021/2,Politics
POL1045,International Politics of the Global South,15,2,Stage One Modules,politics,2021/2,Politics
POL1046,The State of the UK: Identifying Marginalised Identities and Addressing Inequalities,15,1,Stage One Modules,politics,2021/2,Politics
POL2020,Contemporary Theories of World Politics,15,1,Stage Two Modules,politics,2021/2,Politics
POL2026,"Political Analysis: Behaviour, Institutions, Ideas",15,1,Stage Two Modules,politics,2021/2,Politics
POL2027,The Politics of the World Economy,15,2,Stage Two Modules,politics,2021/2,Politics
POL2046,The Economics of Politics,15,2,Stage Two Modules,politics,2021/2,Politics
POL2047,American Politics,15,1,Stage Two Modules,politics,2021/2,Politics
POL2050,Political Philosophy,15,1,Stage Two Modules,politics,2021/2,Politics
POL2057,Security Studies,15,2,Stage Two Modules,politics,2021/2,Politics
POL2059,Political Thought of Modernity,15,2,Stage Two Modules,politics,2021/2,Politics
POL2079,Contemporary Public Debate in an Age of 'Anti-Politics',15,1,Stage Two Modules,politics,2021/2,Politics
POL2081,Thinking about Race: Perspectives from the Biological and Social Sciences,15,2,Stage Two Modules,politics,2021/2,Politics
POL2082,Changing Character of Warfare,15,2,Stage Two Modules,politics,2021/2,Politics
POL2098,What is Law? Jurisprudence from Stone Tablet to Brain Imaging,15,1,Stage Two Modules,politics,2021/2,Politics
POL2102,Explaining Public Policies,15,1,Stage Two Modules,politics,2021/2,Politics
POL2104,Party Politics and Democracy,15,1,Stage Two Modules,politics,2021/2,Politics
POL2106,America in the World,15,2,Stage Two Modules,politics,2021/2,Politics
POL2113,Parliamentary Studies,15,1,Stage Two Modules,politics,2021/2,Politics
POL2114,Issues in Modern British Politics,15,2,Stage Two Modules,politics,2021/2,Politics
POL2116,Political Economy of Armed Conflicts,15,1,Stage Two Modules,politics,2021/2,Politics
POL2117,Great Power Politics,15,2,Stage Two Modules,politics,2021/2,Politics
POL2120,"Democratic Innovations, Deliberation and Public Policy",15,1,Stage Two Modules,politics,2021/2,Politics
POL2127,Electoral Politics,15,2,Stage Two Modules,politics,2021/2,Politics
POL3000,Deadly Words: The Language of Political Violence,15,2,Stage Three Modules,politics,2021/2,Politics
POL3040,Dissertation,30,1 and 2,Stage Three Modules,politics,2021/2,Politics
POL3054,Nuclear Weapons in International Relations,15,2,Stage Three Modules,politics,2021/2,Politics
