module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
PYC3136,"Working, Assessing and Engaging in Community Based and Primary Care Settings",20,1 and 2,Stage Three Modules,psychology,2023/4,Psychology
PYC3137,Mental Health Prevention in Community and Primary Care Settings,20,2 and 3,Stage Three Modules,psychology,2023/4,Psychology
PYC3138,Interventions for Emerging Mental Health Difficulties in Community and Primary Care Settings,20,2,Stage Three Modules,psychology,2023/4,Psychology
PSYM201,Advanced Statistics,30,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM202,Behavioural Science Research Skills,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM204,Advances and Methods in Social and Organisational Psychology,30,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM205,Advances and Methods in Animal Behaviour,30,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM208,Animal Behaviour Research Skills,15,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PSYM210,Research Apprenticeship,90,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PSYM211,Current Research Issues in Social and Organisational Psychology,15,2,Masters Modules,psychology,2023/4,Psychology
PSYM212,Current Research Issues in Psychological Research Methods,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM213,Current Research Issues in Animal Behaviour,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM220,Research Project,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PSYM220Z,Research Project,60,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM221,Introduction to Statistics,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM221Z,Introduction to Statistics,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM222,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM222Z,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM223,Social Psychology,15,2,Masters Modules,psychology,2023/4,Psychology
PSYM223Z,Social Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM225,Biological Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM225Z,Biological Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM227,Clinical Psychology,15,2,Masters Modules,psychology,2023/4,Psychology
PSYM227Z,Clinical Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM230,Advances in Clinical Psychology and Neuroscience,15,2,Masters Modules,psychology,2023/4,Psychology
PSYM231,Critical Perspectives in Addiction Psychology,15,1,Masters Modules,psychology,2023/4,Psychology
PSYM232,Current Research Issues in Clinical Psychology,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM233,Clinical Psychology Placement,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PSYM234,"Methods in Cognitive, Affective and Developmental Psychology and Neuroscience",15,1,Masters Modules,psychology,2023/4,Psychology
PSYM235Z,Psychedelics: Therapeutic Practice and the Metaphysics of Mind,30,,Masters Modules,psychology,2023/4,Psychology
PSYM236Z,Psychedelics: Neuroscience and Cultural Ethics,30,,Masters Modules,psychology,2023/4,Psychology
PSYM237Z,"History, Anthropology and Sociology of Psychedelic Use",30,,Masters Modules,psychology,2023/4,Psychology
PSYM238Z,Critical Evaluation of Psychedelic Research,30,,Masters Modules,psychology,2023/4,Psychology
PSYM239Z,Project Psychedelic,60,,Masters Modules,psychology,2023/4,Psychology
PSYM240,Introduction to Clinical Psychology Practice,15,2,Masters Modules,psychology,2023/4,Psychology
PYCM001,Psychological Therapies Research Project,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM002,Methodological Approaches in Psychological Therapies Research,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM015,Family Therapy and the Family of Therapies,15,1,Masters Modules,psychology,2023/4,Psychology
PYCM027,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM028,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM029,Evidence-based Parenting Interventions,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM030,Systemic Family Practice in CAMHS,30,1,Masters Modules,psychology,2023/4,Psychology
PYCM031,Systemic Family Practice for Adolescent Eating Disorders,30,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM032,Systemic Family Practice for Adolescent Conduct Disorders,15,2,Masters Modules,psychology,2023/4,Psychology
PYCM033,Systemic Family Practice for Adolescent Self-harm/Depression,15,3,Masters Modules,psychology,2023/4,Psychology
PYCM034,Fundamental Principles 0-5s,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM035,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM036,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM037,The Fundamentals of Cognitive Behavioural Therapy,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM038,Cognitive Behavioural Therapy (CBT) for Depression,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM039,Cognitive Behavioural Therapy (CBT) for Anxiety Disorder,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM040,Cognitive Behavioural Therapy (CBT) - Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM042,Clinical Supervision Practice Placement,30,2,Masters Modules,psychology,2023/4,Psychology
PYCM051,Psychological Therapies Research Methods,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM052,Evidenced-Based Practice and Practice-Based Evidence in Family Therapy,15,3,Masters Modules,psychology,2023/4,Psychology
PYCM053,Key Concepts and Skills in Systemic/Family Therapy Practice,15,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM054,Systemic Clinical Practice: Part 1,15,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM055,Systemic Clinical Practice: Part 2,15,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM056,Issues in Contemporary Family Therapy Practice,15,2,Masters Modules,psychology,2023/4,Psychology
PYCM057,Couple Therapy,15,3,Masters Modules,psychology,2023/4,Psychology
PYCM061,Psychodynamic Clinical Practice II,15,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM067,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Masters Modules,psychology,2023/4,Psychology
PYCM068,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,,Masters Modules,psychology,2023/4,Psychology
PYCM069,"Values, Diversity and Context",20,2,Masters Modules,psychology,2023/4,Psychology
PYCM070,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM070DA,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM077,Essential Competencies for Working with People with Psychosis and Bipolar Diagnoses,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM078,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM079,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM080,Fundamental Skills: Assessment and Engagement,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM081,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM082,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM083,Common Problems and Processes in Education Settings,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM084,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Masters Modules,psychology,2023/4,Psychology
PYCM086,Autism-Learning Disability Core Knowledge and Skills,20,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM087,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM088,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2,Masters Modules,psychology,2023/4,Psychology
PYCM089,Supervising Evidence-Based Psychological Therapies/Interventions in Child and Adolescent Mental Health,30,1,Masters Modules,psychology,2023/4,Psychology
PYCM090,Clinical Supervision Practice Placement (Wellbeing Practitioner for Children and Young People),30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM091,Clinical Supervision Practice Placement (Education Mental Health Practitioner),30,2,Masters Modules,psychology,2023/4,Psychology
PYCM096,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM097DA,Evidence-Based Psychological Interventions in Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM098DA,Clinical Research and Evidence-Based Practice,40,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM100DA,"Assessment, Diagnosis and Formulation in Clinical Practice",20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM101,Psychological Therapies Research and Evaluation,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM101DA,Clinical Practice,50,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM102DA,Degree Apprenticeship End Point Assessment,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM103,"Values, Diversity and Context",20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM104,The Fundamentals of Cognitive Behavioural Therapy,20,2,Masters Modules,psychology,2023/4,Psychology
PYCM105,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Theory,20,3,Masters Modules,psychology,2023/4,Psychology
PYCM106,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Clinical Practice,20,3,Masters Modules,psychology,2023/4,Psychology
PYCM107,Working with Complexity: Essential Competencies for Working with People with Psychosis and Bipolar Disorder,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM108,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Theory,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM109,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM110,Working with Complexity: Essential Competencies for Working with People with Personality Disorder,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM111,Cognitive Behavioural Therapy (CBT) for Personality Disorder - Theory,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM112,Cognitive Behavioural Therapy (CBT) for Personality disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM113,Psychodynamic and Psychoanalytic Psychotherapy Clinical Practice I,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM114,Psychoanalytic Theory I,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM115,Institutional Observation,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM116,Psychological Therapies Small-Scale Research Project and Viva,60,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM117,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM118,"Working with CYP and Families with complex mental health needs: Assessment, Engagement and Formulation",20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM119,Working with CYP and Families with Complex Mental Health Needs: Therapeutic Skills and Interventions to Improve Psychological Wellbeing,20,1 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM120,Engagement and assessment with people with severe mental health problems,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM121,Care Planning in Partnership,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM122,Low Intensity Psychological Interventions for Severe Mental Health Problems,20,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM123,Supervising Evidence-Based Psychological Interventions in Child and Adolescent Mental Health or Education Settings,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM124,Enhanced Practice in Early Intervention,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM125,Adapting Low Intensity Practice with Children and Young People (and Families) with Neurodiversity,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM130,Mental Health Law: Underpinning Knowledge and Context,30,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM131,Trainee Approved Clinician Practice,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM132,Supervising Evidence-Based Psychological Therapies (Low Intensity Cognitive Behavioural Therapy),20,1,Masters Modules,psychology,2023/4,Psychology
PYCM133,Evidence-Based Practice,20,1 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM134,Enhanced Practice,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM135,Introduction to Leadership,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM136,"Working, Assessing and Engaging in Community Based and Primary Care Settings",20,1 and 2,Masters Modules,psychology,2023/4,Psychology
PYCM137,Mental Health Prevention in Community and Primary Care Settings,20,2 and 3,Masters Modules,psychology,2023/4,Psychology
PYCM138,Interventions for Emerging Mental Health Difficulties in Community and Primary Care Settings,20,2,Masters Modules,psychology,2023/4,Psychology
PYCM139DA,Clinical Research and Evidence-Based Practice,30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
PYCM140DA,"Assessment, Diagnosis and Formulation in Clinical Practice",30,"1, 2 and 3",Masters Modules,psychology,2023/4,Psychology
CLA1001,Greek History: Problems and Sources,30,1 and 2,Stage One Modules,classics,2023/4,Classics
CLA1006,Greek and Roman Drama,30,1 and 2,Stage One Modules,classics,2023/4,Classics
CLA1025,Classical Language and Texts Greek I (A),15,1,Stage One Modules,classics,2023/4,Classics
CLA1026,Classical Language and Texts: Greek I (B),15,2,Stage One Modules,classics,2023/4,Classics
CLA1027,Classical Language and Texts: Latin I (A),15,1,Stage One Modules,classics,2023/4,Classics
CLA1028,Classical Language and Texts: Latin I (B),15,2,Stage One Modules,classics,2023/4,Classics
CLA1202,Classical Language and Texts: Greek II,30,1 and 2,Stage One Modules,classics,2023/4,Classics
CLA1204,Classical Language and Texts: Greek III,30,1 and 2,Stage One Modules,classics,2023/4,Classics
CLA1252,Classical Language and Texts: Latin II,30,1 and 2,Stage One Modules,classics,2023/4,Classics
CLA1254,Classical Language and Texts: Latin III,30,1 and 2,Stage One Modules,classics,2023/4,Classics
CLA1307,Ancient Sources (Written Evidence) Ancient Medicine,15,1,Stage One Modules,classics,2023/4,Classics
CLA1406,Text and Context: Roman Love Elegy,15,2,Stage One Modules,classics,2023/4,Classics
CLA1410,Text and Context: Writing Women in Ancient Literature,15,1,Stage One Modules,classics,2023/4,Classics
CLA1507,Ancient World: Greek Philosophy,15,1,Stage One Modules,classics,2023/4,Classics
CLA1514,"Ancient Sources (Material Evidence) - Pompeii: Destruction, Discovery and Afterlife",15,1,Stage One Modules,classics,2023/4,Classics
CLA1517,Ancient Sources (Material Evidence): Hellenistic Palaces in West Asia,15,2,Stage One Modules,classics,2023/4,Classics
THE1070,Elements of New Testament Greek,15,1,Stage One Modules,classics,2023/4,Classics
THE1076,Religion in the Modern World,15,1,Stage One Modules,classics,2023/4,Classics
THE1101,The Bible: Past and Present,15,2,Stage One Modules,classics,2023/4,Classics
THE1103,Introducing Christian Theologies,15,1,Stage One Modules,classics,2023/4,Classics
THE1106,Philosophy of Religion and Christian Ethics,15,2,Stage One Modules,classics,2023/4,Classics
THE1109,Introduction to the History and Literatures of the Bible,15,1,Stage One Modules,classics,2023/4,Classics
THE1110,The History of Early Christianities,15,2,Stage One Modules,classics,2023/4,Classics
CLA2001,Greek History: Problems and Sources,30,1 and 2,Stage Two Modules,classics,2023/4,Classics
CLA2006,Greek and Roman Drama,30,1 and 2,Stage Two Modules,classics,2023/4,Classics
CLA2030,Ancient World: Racecraft,15,,Stage Two Modules,classics,2023/4,Classics
CLA2202,Classical Language and Texts: Greek II,30,1 and 2,Stage Two Modules,classics,2023/4,Classics
CLA2205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Two Modules,classics,2023/4,Classics
CLA2252,Classical Language and Texts: Latin II,30,1 and 2,Stage Two Modules,classics,2023/4,Classics
CLA2254,Classical Language and Texts: Latin IV,30,1 and 2,Stage Two Modules,classics,2023/4,Classics
CLA2307,Ancient Sources (Written Evidence) Ancient Medicine,15,1,Stage Two Modules,classics,2023/4,Classics
CLA2406,Text and Context: Roman Love Elegy,15,2,Stage Two Modules,classics,2023/4,Classics
CLA2410,Text and Context: Writing Women in Ancient Literature,15,1,Stage Two Modules,classics,2023/4,Classics
CLA2507,Ancient World: Greek Philosophy,15,1,Stage Two Modules,classics,2023/4,Classics
CLA2514,"Ancient Sources (Material Evidence) - Pompeii: Destruction, Discovery and Afterlife",15,1,Stage Two Modules,classics,2023/4,Classics
CLA2517,Ancient Sources (Material Evidence): Hellenistic Palaces in West Asia,15,2,Stage Two Modules,classics,2023/4,Classics
THE2024,"Spirituality - Prayer, Meditation and Worship",30,2,Stage Two Modules,classics,2023/4,Classics
THE2034,Intermediate New Testament Greek,15,2,Stage Two Modules,classics,2023/4,Classics
THE2147,"Early Christian Women: Eve, Mary, Thecla",30,1,Stage Two Modules,classics,2023/4,Classics
THE2152,"Evolution, God and Gaia",30,2,Stage Two Modules,classics,2023/4,Classics
THE2173,Life and Death in Israel and Judah,30,2,Stage Two Modules,classics,2023/4,Classics
THE2185,Incarnation: Topics in Philosophical Theology,30,1,Stage Two Modules,classics,2023/4,Classics
THE2221,"God, Food and Alcohol in Israelite Cultures",30,,Stage Two Modules,classics,2023/4,Classics
THE2224,Modern Jewish History and Thought,30,1,Stage Two Modules,classics,2023/4,Classics
THE2225,Trans Studies in Christianity and Judaism,30,2,Stage Two Modules,classics,2023/4,Classics
THE2226,The Transformation of Modern Orthodox Christianity,30,1,Stage Two Modules,classics,2023/4,Classics
THE2227,Military Ethics in Religious and Philosophical Perspectives,30,2,Stage Two Modules,classics,2023/4,Classics
CLA3008,The Age of Cicero,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3009,Dissertation,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3033,"Magic, Witchcraft and Ghosts in the Greek and Roman Worlds",30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3045,Thucydides and the Idea of History,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3056,Ovid and the Erotic Passions,15,2,Stage Three Modules,classics,2023/4,Classics
CLA3113,Art in Greek Society,15,1,Stage Three Modules,classics,2023/4,Classics
CLA3123,Applied Classics,15,1,Stage Three Modules,classics,2023/4,Classics
CLA3124,Receptions of the Classical Body,30,2,Stage Three Modules,classics,2023/4,Classics
CLA3125,Reading and Writing Greek Literature in the Hellenistic World,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3202,Classical Language and Texts: Greek II,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3204,Classical Language and Texts: Greek III,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3206,Classical Language and Texts: Latin IV,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3252,Classical Language and Texts: Latin II,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3254,Classical Language and Texts: Latin III,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3255,Greek Political Thought,15,1,Stage Three Modules,classics,2023/4,Classics
CLA3257,Living in the Roman World: Society and Culture,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3263,Being and Not-Being in Greek Philosophy: from Parmenides to Aristotle,15,1,Stage Three Modules,classics,2023/4,Classics
CLA3267,Dialogues with the Past: Creative Interpretative Project,15,1 and 2,Stage Three Modules,classics,2023/4,Classics
CLA3274,The Persians in a Near Eastern Context,30,1,Stage Three Modules,classics,2023/4,Classics
CLA3275,Women Writing Classics,15,2,Stage Three Modules,classics,2023/4,Classics
CLA3277,Lost Works and Fragments,15,2,Stage Three Modules,classics,2023/4,Classics
CLA3278,Roman Political Thought,15,2,Stage Three Modules,classics,2023/4,Classics
CLA3279,"Knowledge, Wealth and Power in the Ancient World",30,1 and 2,Stage Three Modules,classics,2023/4,Classics
THE3024,"Spirituality - Prayer, Meditation and Worship",30,2,Stage Three Modules,classics,2023/4,Classics
THE3082,Theology Dissertation,30,1 and 2,Stage Three Modules,classics,2023/4,Classics
THE3147,"Early Christian women: Eve, Mary, Thecla",30,1,Stage Three Modules,classics,2023/4,Classics
THE3152,"Evolution, God and Gaia",30,2,Stage Three Modules,classics,2023/4,Classics
THE3173,Life and Death in Israel and Judah,30,2,Stage Three Modules,classics,2023/4,Classics
THE3185,Incarnation: Topics in Philosophical Theology,30,1,Stage Three Modules,classics,2023/4,Classics
THE3221,"God, Food and Alcohol in Israelite Cultures",30,1,Stage Three Modules,classics,2023/4,Classics
THE3224,Modern Jewish History and Thought,30,1,Stage Three Modules,classics,2023/4,Classics
THE3225,Trans Studies in Christianity and Judaism,30,2,Stage Three Modules,classics,2023/4,Classics
THE3226,The Transformation of Modern Orthodox Christianity,30,1,Stage Three Modules,classics,2023/4,Classics
THE3227,Military Ethics in Religious and Philosophical Perspectives,30,2,Stage Three Modules,classics,2023/4,Classics
CLAM046,The City of Rome,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM077,Ancient Texts and their Interpretation,15,1,Masters Modules,classics,2023/4,Classics
CLAM078,Classical Reception: An Introduction,15,1,Masters Modules,classics,2023/4,Classics
CLAM079,Cultures of the Body in the Roman Empire,15,1,Masters Modules,classics,2023/4,Classics
CLAM101,"The Western Dragon in Lore, Literature and Art",15,1,Masters Modules,classics,2023/4,Classics
CLAM104,Cultural Transformations in Late Antiquity,15,1,Masters Modules,classics,2023/4,Classics
CLAM105,Migration and the Migrant through Ancient and Modern Eyes,15,2,Masters Modules,classics,2023/4,Classics
CLAM106,Ancient Philosophy,15,2,Masters Modules,classics,2023/4,Classics
CLAM108,"Rome: Globalisation, Materiality",15,2,Masters Modules,classics,2023/4,Classics
CLAM111,Ancient Drama in its Social and Cultural Context,15,2,Masters Modules,classics,2023/4,Classics
CLAM202,Classical Language and Texts: Greek II,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM204,Greek III,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM205,Greek IV,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM252,Classical Language and Texts: Latin II,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM254,Latin III,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM255,Latin IV,30,1 and 2,Masters Modules,classics,2023/4,Classics
CLAM259,Ancient Epigraphy,15,2,Masters Modules,classics,2023/4,Classics
CLAM261,Homers Odyssey and the Caribbean,15,2,Masters Modules,classics,2023/4,Classics
CLAM262,Pandemics and disease in the ancient Mediterranean,15,1,Masters Modules,classics,2023/4,Classics
THEM020,Dissertation,60,"1, 2 and 3",Masters Modules,classics,2023/4,Classics
THEM124,Elements of New Testament Greek,15,1,Masters Modules,classics,2023/4,Classics
THEM126,Intermediate New Testament Greek,15,2,Masters Modules,classics,2023/4,Classics
THEM150,Modern Christian Thought,15,1,Masters Modules,classics,2023/4,Classics
THEM303,Cultures of Age and Aging in the Bible and Beyond,15,2,Masters Modules,classics,2023/4,Classics
THEM305,Ecological Interpretation of the Bible,15,2,Masters Modules,classics,2023/4,Classics
THEM306,Heaven and Philosophy,15,1,Masters Modules,classics,2023/4,Classics
THEM310,"The First Tourists? Helena, Egeria and the Rise of Christian Pilgrimage",15,1,Masters Modules,classics,2023/4,Classics
THEM311,Theology and Trauma,15,2,Masters Modules,classics,2023/4,Classics
BIO1016,Introduction to Professional Placement,,2,Stage One Modules,biosciences,2023/4,Biosciences
BIO1331,Animals,15,1,Stage One Modules,biosciences,2023/4,Biosciences
BIO1332,Biochemistry,15,1,Stage One Modules,biosciences,2023/4,Biosciences
BIO1333,Fundamental Principles for Bioscientists,15,1,Stage One Modules,biosciences,2023/4,Biosciences
BIO1334,Genetics,15,1,Stage One Modules,biosciences,2023/4,Biosciences
BIO1336,Ecology,15,2,Stage One Modules,biosciences,2023/4,Biosciences
BIO1337,Microbiology,15,2,Stage One Modules,biosciences,2023/4,Biosciences
BIO1338,Plants,15,2,Stage One Modules,biosciences,2023/4,Biosciences
BIO1339,Cells,15,2,Stage One Modules,biosciences,2023/4,Biosciences
BIO1345,Structure and Reactivity of Organic Compounds I,15,2,Stage One Modules,biosciences,2023/4,Biosciences
BIO1347,General Chemistry,30,1 and 2,Stage One Modules,biosciences,2023/4,Biosciences
BIO2001,Preparing for Professional Placements,,1 and 2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2066,Forensic Science,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2068,Forensic Science,30,1 and 2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2071,Research Skills and Bioethics,15,1 and 2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2074,Marine Biology,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2076,Ecology and Environment,15,1,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2081,Coral Reef Field Course,15,"1, 2 and 3",Stage Two Modules,biosciences,2023/4,Biosciences
BIO2082,Animal Ecophysiology,15,1,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2085,Structure and Reactivity of Organic Compounds II,15,1,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2086,Metabolism,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2088,Advanced Cell Biology,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2089,Molecular Biology of the Gene,15,1,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2090,Analytical Techniques in Biochemistry,15,1,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2091,Bioinorganic Chemistry,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2092,Genomics and Introductory Bioinformatics,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2093,Modern Theories of Evolution,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2096,Practical Skills in Field Ecology,15,3,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2099,Molecular Plant Science,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2101,Advanced Microbiology,15,1,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2104,Introduction to Declarative Computer Programming,15,2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO2106,Employability and Workplace Learning,15,1 and 2,Stage Two Modules,biosciences,2023/4,Biosciences
BIO3037,Ecology of Environmental Change,15,2,Stage Three Modules,biosciences,2023/4,Biosciences
BIO3041,Pharmacology and Medicinal Chemistry,15,2,Stage Three Modules,biosciences,2023/4,Biosciences
BIO3046,Frontiers in Plant Biology,15,1,Stage Three Modules,biosciences,2023/4,Biosciences
BIO3047,Advanced Applications of Physiology,15,2,Stage Three Modules,biosciences,2023/4,Biosciences
BIO3048,Learning from Professional Placement Experience,30,"1, 2 and 3",Stage Three Modules,biosciences,2023/4,Biosciences
BIO3049,Professional Placement and Report,90,"1, 2 and 3",Stage Three Modules,biosciences,2023/4,Biosciences
BIO3062,One Year Study Abroad,120,1,Stage Three Modules,biosciences,2023/4,Biosciences
